Sample_ID,Day,VBat_Min_V,VBat_Max_V,Ah_Charge_Ah,Ah_Load_Ah,VPv_Max_V,IPv_Max_A,SOC_Pct,Temp_Max_C,Temp_Min_C,Night_Min,Fault_Label
Sample_165,24,12.8,13.6,25.4,25.5,9.5,5.0,46.2,26,15,660,F-04 LED Blinking / Load Oscillation
Sample_165,25,12.8,13.6,22.3,24.8,9.5,5.0,46.2,26,13,650,F-04 LED Blinking / Load Oscillation
Sample_165,26,12.8,13.6,30.1,23.8,9.5,5.5,46.2,25,14,650,F-04 LED Blinking / Load Oscillation
Sample_165,27,12.8,14.1,28.1,25.1,9.5,4.0,52.8,27,13,640,F-04 LED Blinking / Load Oscillation
Sample_165,28,12.8,14.1,25.9,25.4,9.5,3.5,52.8,30,14,640,F-04 LED Blinking / Load Oscillation
Sample_165,29,12.8,14.1,25.9,25.4,9.5,3.5,52.8,29,14,640,F-04 LED Blinking / Load Oscillation
Sample_165,30,12.8,14.1,25.8,25.3,9.5,3.5,52.8,30,14,630,F-04 LED Blinking / Load Oscillation
Sample_166,1,12.9,14.1,23.2,22.6,9.5,5.0,59.4,29,15,690,Normal Status
Sample_166,2,9.1,18.1,9.6,21.2,9.0,4.5,59.4,27,17,690,Normal Status
Sample_166,3,13.1,14.1,19.2,6.8,9.5,3.5,0.0,31,14,690,Normal Status
Sample_166,4,12.9,13.6,11.6,21.7,9.0,4.5,52.8,25,18,690,Normal Status
Sample_166,5,12.9,13.6,13.4,17.3,9.0,5.5,39.6,24,17,690,Normal Status
Sample_166,6,12.9,13.6,25.8,15.9,9.5,5.5,39.6,29,16,690,Normal Status
Sample_166,7,12.9,14.1,24.5,18.7,9.5,4.0,52.8,30,16,690,Normal Status
Sample_166,8,12.9,14.1,21.8,21.3,9.5,3.5,59.4,30,16,680,Normal Status
Sample_166,9,12.9,14.1,22.0,21.5,9.5,4.0,59.4,35,15,680,Normal Status
Sample_166,10,12.9,14.1,22.0,21.5,9.0,5.0,59.4,36,18,670,Normal Status
Sample_166,11,12.9,14.1,23.1,22.6,9.5,4.5,59.4,29,17,680,Normal Status
Sample_166,12,12.9,13.6,16.8,21.7,9.5,4.5,59.4,25,18,680,Normal Status
Sample_166,13,12.8,14.1,27.8,22.0,9.5,4.0,46.2,28,14,680,Normal Status
Sample_166,14,12.9,14.1,21.8,21.3,9.5,4.5,59.4,27,16,670,Normal Status
Sample_166,15,12.9,14.1,21.6,21.1,9.5,4.5,59.4,30,15,660,Normal Status
Sample_166,16,12.9,14.1,22.0,21.5,9.5,3.5,59.4,30,17,660,Normal Status
Sample_166,17,12.9,14.1,21.7,21.2,9.5,3.5,59.4,27,14,660,Normal Status
Sample_166,18,12.9,14.1,21.5,21.1,9.5,3.0,59.4,28,14,650,Normal Status
Sample_166,19,12.9,14.1,21.7,21.3,9.5,3.0,59.4,29,14,650,Normal Status
Sample_166,20,12.9,14.1,21.9,21.4,9.5,3.5,59.4,28,18,650,Normal Status
Sample_166,21,12.9,14.1,22.3,21.9,9.5,4.5,59.4,39,17,650,Normal Status
Sample_166,22,12.9,13.6,15.5,22.2,9.5,4.5,59.4,33,22,660,Normal Status
Sample_166,23,12.9,14.1,26.5,19.0,9.5,4.5,52.8,27,19,660,Normal Status
Sample_166,24,12.9,14.1,21.3,20.8,10.0,5.0,59.4,28,16,650,Normal Status
Sample_166,25,12.9,14.1,21.1,20.7,10.0,5.5,59.4,27,13,650,Normal Status
Sample_166,26,12.8,14.1,22.5,22.0,9.5,4.5,59.4,25,14,650,Normal Status
Sample_166,27,12.9,14.1,21.0,20.5,9.5,3.5,59.4,27,14,640,Normal Status
Sample_166,28,12.9,14.1,21.3,20.8,9.5,3.5,59.4,33,14,640,Normal Status
Sample_166,29,12.9,14.1,21.3,20.8,9.5,3.0,59.4,32,14,640,Normal Status
Sample_166,30,12.9,14.1,21.1,20.6,9.5,3.0,59.4,30,14,630,Normal Status
Sample_167,1,12.0,14.1,60.1,59.6,9.5,12.0,6.6,31,14,700,F-04 LED Blinking / Load Oscillation
Sample_167,2,12.1,13.6,30.6,57.0,9.0,12.0,13.2,29,17,700,F-04 LED Blinking / Load Oscillation
Sample_167,3,12.7,14.1,50.9,23.4,9.5,11.0,19.8,31,13,700,F-04 LED Blinking / Load Oscillation
Sample_167,4,12.2,13.6,37.3,56.2,9.0,12.0,13.2,26,17,690,F-04 LED Blinking / Load Oscillation
Sample_167,5,12.7,13.8,41.1,26.0,9.5,11.5,19.8,25,16,700,F-04 LED Blinking / Load Oscillation
Sample_167,6,12.8,14.1,39.8,34.4,9.5,11.5,26.4,27,15,700,F-04 LED Blinking / Load Oscillation
Sample_167,7,12.2,14.0,56.4,55.8,9.5,11.0,13.2,31,16,690,F-04 LED Blinking / Load Oscillation
Sample_167,8,12.2,14.1,56.4,55.9,9.5,11.0,13.2,32,14,690,F-04 LED Blinking / Load Oscillation
Sample_167,9,12.2,14.1,57.1,56.5,9.5,11.5,13.2,36,15,680,F-04 LED Blinking / Load Oscillation
Sample_167,10,12.2,14.1,57.2,56.7,9.5,12.0,13.2,38,18,680,F-04 LED Blinking / Load Oscillation
Sample_167,11,12.0,14.1,60.4,59.8,9.5,12.0,13.2,30,17,680,F-04 LED Blinking / Load Oscillation
Sample_167,12,12.2,13.8,50.8,56.1,9.5,11.5,13.2,27,18,680,F-04 LED Blinking / Load Oscillation
Sample_167,13,12.8,14.1,39.6,33.2,9.5,11.0,26.4,30,14,680,F-04 LED Blinking / Load Oscillation
Sample_167,14,12.2,14.1,56.6,56.0,9.5,11.5,13.2,28,15,680,F-04 LED Blinking / Load Oscillation
Sample_167,15,12.2,14.0,56.1,55.5,9.5,12.0,13.2,31,15,670,F-04 LED Blinking / Load Oscillation
Sample_167,16,12.2,14.1,57.5,56.9,9.5,10.5,13.2,33,17,670,F-04 LED Blinking / Load Oscillation
Sample_167,17,12.2,14.1,56.2,55.6,9.5,11.0,13.2,29,14,660,F-04 LED Blinking / Load Oscillation
Sample_167,18,12.2,14.1,56.4,55.8,9.5,10.5,13.2,30,14,660,F-04 LED Blinking / Load Oscillation
Sample_167,19,12.2,14.1,56.7,56.1,9.5,11.0,13.2,30,14,660,F-04 LED Blinking / Load Oscillation
Sample_167,20,12.2,14.1,56.7,56.2,9.5,11.0,13.2,33,17,660,F-04 LED Blinking / Load Oscillation
Sample_167,21,12.2,14.1,58.2,57.6,9.0,12.0,13.2,39,17,660,F-04 LED Blinking / Load Oscillation
Sample_167,22,12.1,13.7,45.4,57.9,9.5,11.5,13.2,33,20,660,F-04 LED Blinking / Load Oscillation
Sample_167,23,12.8,14.1,43.6,30.2,9.5,12.0,26.4,26,19,670,F-04 LED Blinking / Load Oscillation
Sample_167,24,12.3,14.1,55.3,54.7,9.5,12.0,13.2,27,15,660,F-04 LED Blinking / Load Oscillation
Sample_167,25,12.2,14.1,54.7,54.1,9.5,12.0,13.2,25,12,650,F-04 LED Blinking / Load Oscillation
Sample_167,26,12.0,14.1,59.2,58.5,9.5,12.0,6.6,24,14,660,F-04 LED Blinking / Load Oscillation
Sample_167,27,12.2,14.1,54.8,54.1,9.5,11.0,13.2,26,13,650,F-04 LED Blinking / Load Oscillation
Sample_167,28,12.2,14.1,55.3,54.7,9.5,11.0,13.2,31,14,640,F-04 LED Blinking / Load Oscillation
Sample_167,29,12.2,14.1,55.5,55.0,9.5,11.0,13.2,30,14,640,F-04 LED Blinking / Load Oscillation
Sample_167,30,12.2,14.1,55.1,54.6,9.5,10.5,13.2,30,14,640,F-04 LED Blinking / Load Oscillation
Sample_168,1,12.0,14.1,60.1,59.6,9.5,12.0,6.6,31,14,700,F-04 LED Blinking / Load Oscillation
Sample_168,2,12.1,13.6,30.6,57.0,9.0,12.0,13.2,29,17,700,F-04 LED Blinking / Load Oscillation
Sample_168,3,12.7,14.1,50.9,23.4,9.5,11.0,19.8,31,13,700,F-04 LED Blinking / Load Oscillation
Sample_168,4,12.2,13.6,37.3,56.2,9.0,12.0,13.2,26,17,690,F-04 LED Blinking / Load Oscillation
Sample_168,5,12.7,13.8,41.1,26.0,9.5,11.5,19.8,25,16,700,F-04 LED Blinking / Load Oscillation
Sample_168,6,12.8,14.1,39.8,34.4,9.5,11.5,26.4,27,15,700,F-04 LED Blinking / Load Oscillation
Sample_168,7,12.2,14.0,56.4,55.8,9.5,11.0,13.2,31,16,690,F-04 LED Blinking / Load Oscillation
Sample_168,8,12.2,14.1,56.4,55.9,9.5,11.0,13.2,32,14,690,F-04 LED Blinking / Load Oscillation
Sample_168,9,12.2,14.1,57.1,56.5,9.5,11.5,13.2,36,15,680,F-04 LED Blinking / Load Oscillation
Sample_168,10,12.2,14.1,57.2,56.7,9.5,12.0,13.2,38,18,680,F-04 LED Blinking / Load Oscillation
Sample_168,11,12.0,14.1,60.4,59.8,9.5,12.0,13.2,30,17,680,F-04 LED Blinking / Load Oscillation
Sample_168,12,12.2,13.8,50.8,56.1,9.5,11.5,13.2,27,18,680,F-04 LED Blinking / Load Oscillation
Sample_168,13,12.8,14.1,39.6,33.2,9.5,11.0,26.4,30,14,680,F-04 LED Blinking / Load Oscillation
Sample_168,14,12.2,14.1,56.6,56.0,9.5,11.5,13.2,28,15,680,F-04 LED Blinking / Load Oscillation
Sample_168,15,12.2,14.0,56.1,55.5,9.5,12.0,13.2,31,15,670,F-04 LED Blinking / Load Oscillation
Sample_168,16,12.2,14.1,57.5,56.9,9.5,10.5,13.2,33,17,670,F-04 LED Blinking / Load Oscillation
Sample_168,17,12.2,14.1,56.2,55.6,9.5,11.0,13.2,29,14,660,F-04 LED Blinking / Load Oscillation
Sample_168,18,12.2,14.1,56.4,55.8,9.5,10.5,13.2,30,14,660,F-04 LED Blinking / Load Oscillation
Sample_168,19,12.2,14.1,56.7,56.1,9.5,11.0,13.2,30,14,660,F-04 LED Blinking / Load Oscillation
Sample_168,20,12.2,14.1,56.7,56.2,9.5,11.0,13.2,33,17,660,F-04 LED Blinking / Load Oscillation
Sample_168,21,12.2,14.1,58.2,57.6,9.0,12.0,13.2,39,17,660,F-04 LED Blinking / Load Oscillation
Sample_168,22,12.1,13.7,45.4,57.9,9.5,11.5,13.2,33,20,660,F-04 LED Blinking / Load Oscillation
Sample_168,23,12.8,14.1,43.6,30.2,9.5,12.0,26.4,26,19,670,F-04 LED Blinking / Load Oscillation
Sample_168,24,12.3,14.1,55.3,54.7,9.5,12.0,13.2,27,15,660,F-04 LED Blinking / Load Oscillation
Sample_168,25,12.2,14.1,54.7,54.1,9.5,12.0,13.2,25,12,650,F-04 LED Blinking / Load Oscillation
Sample_168,26,12.0,14.1,59.2,58.5,9.5,12.0,6.6,24,14,660,F-04 LED Blinking / Load Oscillation
Sample_168,27,12.2,14.1,54.8,54.1,9.5,11.0,13.2,26,13,650,F-04 LED Blinking / Load Oscillation
Sample_168,28,12.2,14.1,55.3,54.7,9.5,11.0,13.2,31,14,640,F-04 LED Blinking / Load Oscillation
Sample_168,29,12.2,14.1,55.5,55.0,9.5,11.0,13.2,30,14,640,F-04 LED Blinking / Load Oscillation
Sample_168,30,12.2,14.1,55.1,54.6,9.5,10.5,13.2,30,14,640,F-04 LED Blinking / Load Oscillation
Sample_169,1,13.0,14.1,23.5,23.0,9.5,6.0,59.4,33,9,690,F-04 LED Blinking / Load Oscillation
Sample_169,2,13.0,14.1,23.2,22.6,9.5,6.5,59.4,33,9,690,F-04 LED Blinking / Load Oscillation
Sample_169,3,13.0,14.1,24.2,23.6,9.5,7.5,52.8,33,10,690,F-04 LED Blinking / Load Oscillation
Sample_169,4,13.0,14.1,22.6,22.1,9.5,6.0,59.4,33,12,690,F-04 LED Blinking / Load Oscillation
Sample_169,5,13.0,14.1,22.8,22.3,9.5,6.0,59.4,35,9,680,F-04 LED Blinking / Load Oscillation
Sample_169,6,13.0,14.1,22.7,22.2,9.5,6.0,59.4,39,9,680,F-04 LED Blinking / Load Oscillation
Sample_169,7,13.0,14.1,23.1,22.5,9.5,6.0,59.4,42,15,680,F-04 LED Blinking / Load Oscillation
Sample_169,8,13.1,14.1,23.1,22.1,9.5,6.0,59.4,39,11,680,F-04 LED Blinking / Load Oscillation
Sample_169,9,13.1,14.1,19.2,19.3,9.5,7.0,66.0,39,10,680,F-04 LED Blinking / Load Oscillation
Sample_169,10,13.1,14.1,23.1,22.6,9.5,6.5,59.4,31,12,680,F-04 LED Blinking / Load Oscillation
Sample_169,11,13.0,14.1,22.7,22.2,9.5,6.5,59.4,27,12,670,F-04 LED Blinking / Load Oscillation
Sample_169,12,13.0,14.1,22.9,22.3,9.5,6.0,59.4,30,19,670,F-04 LED Blinking / Load Oscillation
Sample_169,13,13.0,14.1,22.8,22.3,9.5,6.5,59.4,32,13,670,F-04 LED Blinking / Load Oscillation
Sample_169,14,13.0,14.1,23.2,22.7,9.5,7.5,59.4,32,14,670,F-04 LED Blinking / Load Oscillation
Sample_169,15,13.0,14.1,22.8,22.3,9.5,6.0,59.4,35,7,670,F-04 LED Blinking / Load Oscillation
Sample_169,16,13.0,14.1,22.8,22.3,9.0,6.0,59.4,37,10,670,F-04 LED Blinking / Load Oscillation
Sample_169,17,13.0,14.1,22.5,22.0,9.0,6.0,59.4,39,8,660,F-04 LED Blinking / Load Oscillation
Sample_169,18,13.0,14.1,22.5,22.0,9.5,6.0,59.4,39,7,660,F-04 LED Blinking / Load Oscillation
Sample_169,19,13.0,14.1,22.6,22.1,9.0,6.0,59.4,38,5,660,F-04 LED Blinking / Load Oscillation
Sample_169,20,13.0,14.1,22.7,22.2,9.0,6.0,59.4,35,6,660,F-04 LED Blinking / Load Oscillation
Sample_169,21,13.1,14.1,22.6,22.1,9.0,5.5,59.4,46,7,660,F-04 LED Blinking / Load Oscillation
Sample_169,22,13.1,14.1,21.5,21.0,9.0,6.0,59.4,41,10,660,F-04 LED Blinking / Load Oscillation
Sample_169,23,13.1,14.1,21.5,19.4,9.0,6.0,59.4,37,7,660,F-04 LED Blinking / Load Oscillation
Sample_169,24,13.1,14.1,20.6,21.7,9.0,6.0,59.4,43,9,650,F-04 LED Blinking / Load Oscillation
Sample_169,25,13.1,14.1,22.3,21.8,9.0,6.0,59.4,36,7,650,F-04 LED Blinking / Load Oscillation
Sample_169,26,13.1,14.1,20.3,19.0,9.5,6.0,59.4,35,11,650,F-04 LED Blinking / Load Oscillation
Sample_169,27,13.1,14.1,19.5,19.2,9.5,6.0,66.0,36,12,650,F-04 LED Blinking / Load Oscillation
Sample_169,28,13.1,14.1,18.3,16.9,9.0,6.0,66.0,38,7,650,F-04 LED Blinking / Load Oscillation
Sample_169,29,13.1,14.1,15.8,15.4,9.0,5.5,66.0,35,6,650,F-04 LED Blinking / Load Oscillation
Sample_169,30,13.1,14.1,14.3,14.0,9.0,6.0,72.6,40,8,650,F-04 LED Blinking / Load Oscillation
Sample_170,1,13.0,14.1,23.5,23.0,9.5,6.0,59.4,33,9,690,F-04 LED Blinking / Load Oscillation
Sample_170,2,13.0,14.1,23.2,22.6,9.5,6.5,59.4,33,9,690,F-04 LED Blinking / Load Oscillation
Sample_170,3,13.0,14.1,24.2,23.6,9.5,7.5,52.8,33,10,690,F-04 LED Blinking / Load Oscillation
Sample_170,4,13.0,14.1,22.6,22.1,9.5,6.0,59.4,33,12,690,F-04 LED Blinking / Load Oscillation
Sample_170,5,13.0,14.1,22.8,22.3,9.5,6.0,59.4,35,9,680,F-04 LED Blinking / Load Oscillation
Sample_170,6,13.0,14.1,22.7,22.2,9.5,6.0,59.4,39,9,680,F-04 LED Blinking / Load Oscillation
Sample_170,7,13.0,14.1,23.1,22.5,9.5,6.0,59.4,42,15,680,F-04 LED Blinking / Load Oscillation
Sample_170,8,13.1,14.1,23.1,22.1,9.5,6.0,59.4,39,11,680,F-04 LED Blinking / Load Oscillation
Sample_170,9,13.1,14.1,19.2,19.3,9.5,7.0,66.0,39,10,680,F-04 LED Blinking / Load Oscillation
Sample_170,10,13.1,14.1,23.1,22.6,9.5,6.5,59.4,31,12,680,F-04 LED Blinking / Load Oscillation
Sample_170,11,13.0,14.1,22.7,22.2,9.5,6.5,59.4,27,12,670,F-04 LED Blinking / Load Oscillation
Sample_170,12,13.0,14.1,22.9,22.3,9.5,6.0,59.4,30,19,670,F-04 LED Blinking / Load Oscillation
Sample_170,13,13.0,14.1,22.8,22.3,9.5,6.5,59.4,32,13,670,F-04 LED Blinking / Load Oscillation
Sample_170,14,13.0,14.1,23.2,22.7,9.5,7.5,59.4,32,14,670,F-04 LED Blinking / Load Oscillation
Sample_170,15,13.0,14.1,22.8,22.3,9.5,6.0,59.4,35,7,670,F-04 LED Blinking / Load Oscillation
Sample_170,16,13.0,14.1,22.8,22.3,9.0,6.0,59.4,37,10,670,F-04 LED Blinking / Load Oscillation
Sample_170,17,13.0,14.1,22.5,22.0,9.0,6.0,59.4,39,8,660,F-04 LED Blinking / Load Oscillation
Sample_170,18,13.0,14.1,22.5,22.0,9.5,6.0,59.4,39,7,660,F-04 LED Blinking / Load Oscillation
Sample_170,19,13.0,14.1,22.6,22.1,9.0,6.0,59.4,38,5,660,F-04 LED Blinking / Load Oscillation
Sample_170,20,13.0,14.1,22.7,22.2,9.0,6.0,59.4,35,6,660,F-04 LED Blinking / Load Oscillation
Sample_170,21,13.1,14.1,22.6,22.1,9.0,5.5,59.4,46,7,660,F-04 LED Blinking / Load Oscillation
Sample_170,22,13.1,14.1,21.5,21.0,9.0,6.0,59.4,41,10,660,F-04 LED Blinking / Load Oscillation
Sample_170,23,13.1,14.1,21.5,19.4,9.0,6.0,59.4,37,7,660,F-04 LED Blinking / Load Oscillation
Sample_170,24,13.1,14.1,20.6,21.7,9.0,6.0,59.4,43,9,650,F-04 LED Blinking / Load Oscillation
Sample_170,25,13.1,14.1,22.3,21.8,9.0,6.0,59.4,36,7,650,F-04 LED Blinking / Load Oscillation
Sample_170,26,13.1,14.1,20.3,19.0,9.5,6.0,59.4,35,11,650,F-04 LED Blinking / Load Oscillation
Sample_170,27,13.1,14.1,19.5,19.2,9.5,6.0,66.0,36,12,650,F-04 LED Blinking / Load Oscillation
Sample_170,28,13.1,14.1,18.3,16.9,9.0,6.0,66.0,38,7,650,F-04 LED Blinking / Load Oscillation
Sample_170,29,13.1,14.1,15.8,15.4,9.0,5.5,66.0,35,6,650,F-04 LED Blinking / Load Oscillation
Sample_170,30,13.1,14.1,14.3,14.0,9.0,6.0,72.6,40,8,650,F-04 LED Blinking / Load Oscillation
Sample_171,1,13.0,14.1,28.1,27.5,9.5,9.5,72.6,31,11,690,F-04 LED Blinking / Load Oscillation
Sample_171,2,13.0,13.6,19.2,27.4,9.0,9.0,72.6,29,15,690,F-04 LED Blinking / Load Oscillation
Sample_171,3,12.9,14.1,36.5,27.4,9.5,7.5,66.0,32,9,690,F-04 LED Blinking / Load Oscillation
Sample_171,4,13.0,13.7,23.5,27.0,9.5,9.0,72.6,26,13,690,F-04 LED Blinking / Load Oscillation
Sample_171,5,13.0,13.7,26.2,27.8,9.5,8.5,66.0,25,11,690,F-04 LED Blinking / Load Oscillation
Sample_171,6,12.9,14.1,33.9,27.4,9.5,9.0,66.0,28,11,690,F-04 LED Blinking / Load Oscillation
Sample_171,7,13.0,14.1,27.1,26.6,9.5,7.5,72.6,30,10,680,F-04 LED Blinking / Load Oscillation
Sample_171,8,13.0,14.1,26.9,26.4,9.5,7.5,72.6,31,10,680,F-04 LED Blinking / Load Oscillation
Sample_171,9,13.0,14.1,26.9,26.4,9.5,8.5,72.6,36,5,670,F-04 LED Blinking / Load Oscillation
Sample_171,10,13.0,14.1,27.0,26.5,9.5,10.0,72.6,38,10,670,F-04 LED Blinking / Load Oscillation
Sample_171,11,13.0,14.1,27.7,27.2,9.5,9.0,72.6,31,11,670,F-04 LED Blinking / Load Oscillation
Sample_171,12,13.0,14.1,27.1,26.7,9.5,8.0,72.6,24,7,670,F-04 LED Blinking / Load Oscillation
Sample_171,13,13.0,14.1,27.6,27.0,9.5,8.0,72.6,31,2,670,F-04 LED Blinking / Load Oscillation
Sample_171,14,13.0,14.1,26.6,26.1,9.5,8.5,72.6,28,7,670,F-04 LED Blinking / Load Oscillation
Sample_171,15,13.0,14.1,26.5,26.0,9.5,9.0,72.6,28,4,660,F-04 LED Blinking / Load Oscillation
Sample_171,16,13.0,14.1,27.1,26.6,9.5,7.0,72.6,34,8,660,F-04 LED Blinking / Load Oscillation
Sample_171,17,13.0,14.1,26.5,26.0,9.5,7.5,72.6,28,8,660,F-04 LED Blinking / Load Oscillation
Sample_171,18,13.0,14.1,26.3,25.8,9.5,7.0,72.6,31,2,650,F-04 LED Blinking / Load Oscillation
Sample_171,19,13.0,14.1,26.6,26.1,9.5,7.0,72.6,32,3,650,F-04 LED Blinking / Load Oscillation
Sample_171,20,13.0,14.1,26.8,26.3,9.5,7.5,72.6,34,11,650,F-04 LED Blinking / Load Oscillation
Sample_171,21,13.0,14.1,27.3,26.7,9.5,9.0,72.6,39,4,650,F-04 LED Blinking / Load Oscillation
Sample_171,22,13.0,14.1,27.7,27.3,9.5,8.0,72.6,32,11,660,F-04 LED Blinking / Load Oscillation
Sample_171,23,13.0,14.1,27.1,26.7,9.5,8.5,72.6,26,9,660,F-04 LED Blinking / Load Oscillation
Sample_171,24,13.0,14.1,26.0,25.5,9.5,10.0,72.6,23,4,650,F-04 LED Blinking / Load Oscillation
Sample_171,25,13.0,14.1,25.6,25.2,9.5,8.5,72.6,24,2,640,F-04 LED Blinking / Load Oscillation
Sample_171,26,13.0,14.1,27.3,26.9,9.5,10.0,72.6,23,6,650,F-04 LED Blinking / Load Oscillation
Sample_171,27,13.0,14.1,25.8,25.2,9.5,7.5,72.6,27,6,640,F-04 LED Blinking / Load Oscillation
Sample_171,28,13.0,14.1,26.0,25.6,9.5,7.5,72.6,29,6,640,F-04 LED Blinking / Load Oscillation
Sample_171,29,13.0,14.1,26.0,25.5,9.5,7.5,72.6,29,5,630,F-04 LED Blinking / Load Oscillation
Sample_171,30,13.0,14.1,25.9,25.5,9.5,7.0,72.6,30,5,630,F-04 LED Blinking / Load Oscillation
Sample_172,1,13.0,14.1,28.1,27.5,9.5,9.5,72.6,31,11,690,F-04 LED Blinking / Load Oscillation
Sample_172,2,13.0,13.6,19.2,27.4,9.0,9.0,72.6,29,15,690,F-04 LED Blinking / Load Oscillation
Sample_172,3,12.9,14.1,36.5,27.4,9.5,7.5,66.0,32,9,690,F-04 LED Blinking / Load Oscillation
Sample_172,4,13.0,13.7,23.5,27.0,9.5,9.0,72.6,26,13,690,F-04 LED Blinking / Load Oscillation
Sample_172,5,13.0,13.7,26.2,27.8,9.5,8.5,66.0,25,11,690,F-04 LED Blinking / Load Oscillation
Sample_172,6,12.9,14.1,33.9,27.4,9.5,9.0,66.0,28,11,690,F-04 LED Blinking / Load Oscillation
Sample_172,7,13.0,14.1,27.1,26.6,9.5,7.5,72.6,30,10,680,F-04 LED Blinking / Load Oscillation
Sample_172,8,13.0,14.1,26.9,26.4,9.5,7.5,72.6,31,10,680,F-04 LED Blinking / Load Oscillation
Sample_172,9,13.0,14.1,26.9,26.4,9.5,8.5,72.6,36,5,670,F-04 LED Blinking / Load Oscillation
Sample_172,10,13.0,14.1,27.0,26.5,9.5,10.0,72.6,38,10,670,F-04 LED Blinking / Load Oscillation
Sample_172,11,13.0,14.1,27.7,27.2,9.5,9.0,72.6,31,11,670,F-04 LED Blinking / Load Oscillation
Sample_172,12,13.0,14.1,27.1,26.7,9.5,8.0,72.6,24,7,670,F-04 LED Blinking / Load Oscillation
Sample_172,13,13.0,14.1,27.6,27.0,9.5,8.0,72.6,31,2,670,F-04 LED Blinking / Load Oscillation
Sample_172,14,13.0,14.1,26.6,26.1,9.5,8.5,72.6,28,7,670,F-04 LED Blinking / Load Oscillation
Sample_172,15,13.0,14.1,26.5,26.0,9.5,9.0,72.6,28,4,660,F-04 LED Blinking / Load Oscillation
Sample_172,16,13.0,14.1,27.1,26.6,9.5,7.0,72.6,34,8,660,F-04 LED Blinking / Load Oscillation
Sample_172,17,13.0,14.1,26.5,26.0,9.5,7.5,72.6,28,8,660,F-04 LED Blinking / Load Oscillation
Sample_172,18,13.0,14.1,26.3,25.8,9.5,7.0,72.6,31,2,650,F-04 LED Blinking / Load Oscillation
Sample_172,19,13.0,14.1,26.6,26.1,9.5,7.0,72.6,32,3,650,F-04 LED Blinking / Load Oscillation
Sample_172,20,13.0,14.1,26.8,26.3,9.5,7.5,72.6,34,11,650,F-04 LED Blinking / Load Oscillation
Sample_172,21,13.0,14.1,27.3,26.7,9.5,9.0,72.6,39,4,650,F-04 LED Blinking / Load Oscillation
Sample_172,22,13.0,14.1,27.7,27.3,9.5,8.0,72.6,32,11,660,F-04 LED Blinking / Load Oscillation
Sample_172,23,13.0,14.1,27.1,26.7,9.5,8.5,72.6,26,9,660,F-04 LED Blinking / Load Oscillation
Sample_172,24,13.0,14.1,26.0,25.5,9.5,10.0,72.6,23,4,650,F-04 LED Blinking / Load Oscillation
Sample_172,25,13.0,14.1,25.6,25.2,9.5,8.5,72.6,24,2,640,F-04 LED Blinking / Load Oscillation
Sample_172,26,13.0,14.1,27.3,26.9,9.5,10.0,72.6,23,6,650,F-04 LED Blinking / Load Oscillation
Sample_172,27,13.0,14.1,25.8,25.2,9.5,7.5,72.6,27,6,640,F-04 LED Blinking / Load Oscillation
Sample_172,28,13.0,14.1,26.0,25.6,9.5,7.5,72.6,29,6,640,F-04 LED Blinking / Load Oscillation
Sample_172,29,13.0,14.1,26.0,25.5,9.5,7.5,72.6,29,5,630,F-04 LED Blinking / Load Oscillation
Sample_172,30,13.0,14.1,25.9,25.5,9.5,7.0,72.6,30,5,630,F-04 LED Blinking / Load Oscillation
Sample_173,1,10.9,12.8,4.0,4.1,9.0,0.5,0.0,27,15,720,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,2,10.9,12.6,1.1,3.3,8.0,0.5,0.0,26,17,710,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,3,11.9,12.9,4.4,0.5,9.0,0.5,0.0,30,14,710,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,4,10.9,12.7,1.3,4.7,8.5,0.5,0.0,23,17,710,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,5,12.0,12.6,1.5,0.5,8.5,0.5,0.0,23,16,720,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,6,10.9,12.6,3.1,2.7,8.5,1.0,0.0,26,15,720,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,7,10.9,12.8,4.7,3.0,9.0,0.5,0.0,29,16,710,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,8,10.9,12.8,4.7,4.5,9.0,0.5,0.0,30,16,700,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,9,10.9,12.8,4.6,4.5,8.5,0.5,0.0,35,15,700,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,10,10.9,12.7,3.6,4.7,8.5,0.5,0.0,33,18,690,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,11,10.9,12.9,4.8,3.2,9.0,0.5,0.0,29,17,700,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,12,10.9,12.7,2.4,4.6,8.5,1.0,0.0,24,17,700,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,13,10.9,12.9,4.9,2.3,9.0,0.5,0.0,28,15,700,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,14,10.9,12.8,4.1,4.7,9.0,1.0,0.0,27,16,690,F-03 Low Battery SoC — PV Module or Connection Issue
Sample_173,15,10.9,12.8,4.7,3.9,9.0,0.5,0.0,29,15,680,F-03 Low Battery SoC — PV Module or Connection Issue
